doctor_id,drug_name,prescribed,age,gender,specialty_x,years_experience,location,hospital_affiliation,num_patients_per_day,prescription_volume,attended_drug_seminar,received_sample,drug_price_sensitivity,trust_in_pharma,brand_name,generic_drug_name,manufacturer,drug_type,average_cost_eur,efficacy_rating,side_effect_score,marketing_push,specialty_y
DOC0013,Drug_I,No,53,Other,Pediatrician,12,Rural,Yes,48,166,No,No,5,3,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0013,Drug_J,Yes,53,Other,Pediatrician,12,Rural,Yes,48,166,No,No,5,3,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0014,Drug_A,No,32,Male,Cardiologist,37,Urban,No,37,277,No,No,3,4,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0014,Drug_B,Yes,32,Male,Cardiologist,37,Urban,No,37,277,No,No,3,4,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0014,Drug_C,No,32,Male,Cardiologist,37,Urban,No,37,277,No,No,3,4,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0014,Drug_D,No,32,Male,Cardiologist,37,Urban,No,37,277,No,No,3,4,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0014,Drug_E,No,32,Male,Cardiologist,37,Urban,No,37,277,No,No,3,4,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0014,Drug_F,No,32,Male,Cardiologist,37,Urban,No,37,277,No,No,3,4,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0014,Drug_G,No,32,Male,Cardiologist,37,Urban,No,37,277,No,No,3,4,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0014,Drug_H,No,32,Male,Cardiologist,37,Urban,No,37,277,No,No,3,4,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0014,Drug_I,No,32,Male,Cardiologist,37,Urban,No,37,277,No,No,3,4,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0014,Drug_J,No,32,Male,Cardiologist,37,Urban,No,37,277,No,No,3,4,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0015,Drug_A,Yes,51,Male,Cardiologist,37,Suburban,No,14,254,Yes,No,1,5,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0015,Drug_B,Yes,51,Male,Cardiologist,37,Suburban,No,14,254,Yes,No,1,5,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0015,Drug_C,Yes,51,Male,Cardiologist,37,Suburban,No,14,254,Yes,No,1,5,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0015,Drug_D,No,51,Male,Cardiologist,37,Suburban,No,14,254,Yes,No,1,5,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0015,Drug_E,Yes,51,Male,Cardiologist,37,Suburban,No,14,254,Yes,No,1,5,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0015,Drug_F,No,51,Male,Cardiologist,37,Suburban,No,14,254,Yes,No,1,5,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0015,Drug_G,Yes,51,Male,Cardiologist,37,Suburban,No,14,254,Yes,No,1,5,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0015,Drug_H,No,51,Male,Cardiologist,37,Suburban,No,14,254,Yes,No,1,5,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0015,Drug_I,No,51,Male,Cardiologist,37,Suburban,No,14,254,Yes,No,1,5,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0015,Drug_J,Yes,51,Male,Cardiologist,37,Suburban,No,14,254,Yes,No,1,5,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0016,Drug_A,No,31,Female,Cardiologist,6,Rural,Yes,17,184,No,No,5,5,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0016,Drug_B,Yes,31,Female,Cardiologist,6,Rural,Yes,17,184,No,No,5,5,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0016,Drug_C,Yes,31,Female,Cardiologist,6,Rural,Yes,17,184,No,No,5,5,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0016,Drug_D,No,31,Female,Cardiologist,6,Rural,Yes,17,184,No,No,5,5,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0016,Drug_E,Yes,31,Female,Cardiologist,6,Rural,Yes,17,184,No,No,5,5,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0016,Drug_F,No,31,Female,Cardiologist,6,Rural,Yes,17,184,No,No,5,5,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0016,Drug_G,Yes,31,Female,Cardiologist,6,Rural,Yes,17,184,No,No,5,5,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0016,Drug_H,No,31,Female,Cardiologist,6,Rural,Yes,17,184,No,No,5,5,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0016,Drug_I,No,31,Female,Cardiologist,6,Rural,Yes,17,184,No,No,5,5,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0016,Drug_J,Yes,31,Female,Cardiologist,6,Rural,Yes,17,184,No,No,5,5,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0017,Drug_A,No,53,Female,Cardiologist,39,Rural,No,34,277,No,No,1,3,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0017,Drug_B,Yes,53,Female,Cardiologist,39,Rural,No,34,277,No,No,1,3,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0017,Drug_C,No,53,Female,Cardiologist,39,Rural,No,34,277,No,No,1,3,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0017,Drug_D,No,53,Female,Cardiologist,39,Rural,No,34,277,No,No,1,3,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0017,Drug_E,No,53,Female,Cardiologist,39,Rural,No,34,277,No,No,1,3,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0017,Drug_F,No,53,Female,Cardiologist,39,Rural,No,34,277,No,No,1,3,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0017,Drug_G,No,53,Female,Cardiologist,39,Rural,No,34,277,No,No,1,3,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0017,Drug_H,No,53,Female,Cardiologist,39,Rural,No,34,277,No,No,1,3,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0017,Drug_I,No,53,Female,Cardiologist,39,Rural,No,34,277,No,No,1,3,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0017,Drug_J,No,53,Female,Cardiologist,39,Rural,No,34,277,No,No,1,3,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0018,Drug_A,No,59,Other,Cardiologist,24,Urban,Yes,36,160,No,Yes,4,3,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0018,Drug_B,Yes,59,Other,Cardiologist,24,Urban,Yes,36,160,No,Yes,4,3,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0018,Drug_C,Yes,59,Other,Cardiologist,24,Urban,Yes,36,160,No,Yes,4,3,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0018,Drug_D,No,59,Other,Cardiologist,24,Urban,Yes,36,160,No,Yes,4,3,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0018,Drug_E,Yes,59,Other,Cardiologist,24,Urban,Yes,36,160,No,Yes,4,3,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0018,Drug_F,No,59,Other,Cardiologist,24,Urban,Yes,36,160,No,Yes,4,3,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0018,Drug_G,Yes,59,Other,Cardiologist,24,Urban,Yes,36,160,No,Yes,4,3,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0018,Drug_H,No,59,Other,Cardiologist,24,Urban,Yes,36,160,No,Yes,4,3,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0018,Drug_I,No,59,Other,Cardiologist,24,Urban,Yes,36,160,No,Yes,4,3,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0018,Drug_J,Yes,59,Other,Cardiologist,24,Urban,Yes,36,160,No,Yes,4,3,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0019,Drug_A,No,67,Female,General Physician,11,Rural,Yes,32,100,No,No,5,2,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0019,Drug_B,No,67,Female,General Physician,11,Rural,Yes,32,100,No,No,5,2,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0019,Drug_C,Yes,67,Female,General Physician,11,Rural,Yes,32,100,No,No,5,2,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0019,Drug_D,No,67,Female,General Physician,11,Rural,Yes,32,100,No,No,5,2,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0019,Drug_E,No,67,Female,General Physician,11,Rural,Yes,32,100,No,No,5,2,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0019,Drug_F,No,67,Female,General Physician,11,Rural,Yes,32,100,No,No,5,2,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0019,Drug_G,No,67,Female,General Physician,11,Rural,Yes,32,100,No,No,5,2,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0019,Drug_H,No,67,Female,General Physician,11,Rural,Yes,32,100,No,No,5,2,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0019,Drug_I,No,67,Female,General Physician,11,Rural,Yes,32,100,No,No,5,2,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0019,Drug_J,No,67,Female,General Physician,11,Rural,Yes,32,100,No,No,5,2,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0020,Drug_A,No,31,Other,Pediatrician,13,Urban,No,39,250,No,Yes,5,4,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0020,Drug_B,Yes,31,Other,Pediatrician,13,Urban,No,39,250,No,Yes,5,4,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0020,Drug_C,Yes,31,Other,Pediatrician,13,Urban,No,39,250,No,Yes,5,4,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0020,Drug_D,No,31,Other,Pediatrician,13,Urban,No,39,250,No,Yes,5,4,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0020,Drug_E,Yes,31,Other,Pediatrician,13,Urban,No,39,250,No,Yes,5,4,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0020,Drug_F,No,31,Other,Pediatrician,13,Urban,No,39,250,No,Yes,5,4,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0020,Drug_G,Yes,31,Other,Pediatrician,13,Urban,No,39,250,No,Yes,5,4,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0020,Drug_H,No,31,Other,Pediatrician,13,Urban,No,39,250,No,Yes,5,4,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0020,Drug_I,No,31,Other,Pediatrician,13,Urban,No,39,250,No,Yes,5,4,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0020,Drug_J,Yes,31,Other,Pediatrician,13,Urban,No,39,250,No,Yes,5,4,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0021,Drug_A,No,50,Female,Orthopedic,34,Urban,No,32,209,No,No,2,4,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0021,Drug_B,Yes,50,Female,Orthopedic,34,Urban,No,32,209,No,No,2,4,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0021,Drug_C,No,50,Female,Orthopedic,34,Urban,No,32,209,No,No,2,4,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0021,Drug_D,No,50,Female,Orthopedic,34,Urban,No,32,209,No,No,2,4,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0021,Drug_E,No,50,Female,Orthopedic,34,Urban,No,32,209,No,No,2,4,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0021,Drug_F,No,50,Female,Orthopedic,34,Urban,No,32,209,No,No,2,4,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0021,Drug_G,No,50,Female,Orthopedic,34,Urban,No,32,209,No,No,2,4,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0021,Drug_H,No,50,Female,Orthopedic,34,Urban,No,32,209,No,No,2,4,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0021,Drug_I,No,50,Female,Orthopedic,34,Urban,No,32,209,No,No,2,4,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0021,Drug_J,No,50,Female,Orthopedic,34,Urban,No,32,209,No,No,2,4,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0022,Drug_A,Yes,62,Male,Neurologist,25,Urban,Yes,29,124,Yes,No,4,3,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0022,Drug_B,Yes,62,Male,Neurologist,25,Urban,Yes,29,124,Yes,No,4,3,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0022,Drug_C,Yes,62,Male,Neurologist,25,Urban,Yes,29,124,Yes,No,4,3,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0022,Drug_D,No,62,Male,Neurologist,25,Urban,Yes,29,124,Yes,No,4,3,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0022,Drug_E,Yes,62,Male,Neurologist,25,Urban,Yes,29,124,Yes,No,4,3,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0022,Drug_F,No,62,Male,Neurologist,25,Urban,Yes,29,124,Yes,No,4,3,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0022,Drug_G,Yes,62,Male,Neurologist,25,Urban,Yes,29,124,Yes,No,4,3,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0022,Drug_H,Yes,62,Male,Neurologist,25,Urban,Yes,29,124,Yes,No,4,3,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0022,Drug_I,Yes,62,Male,Neurologist,25,Urban,Yes,29,124,Yes,No,4,3,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0022,Drug_J,Yes,62,Male,Neurologist,25,Urban,Yes,29,124,Yes,No,4,3,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0023,Drug_A,No,41,Other,Neurologist,7,Urban,Yes,27,57,No,Yes,4,5,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0023,Drug_B,Yes,41,Other,Neurologist,7,Urban,Yes,27,57,No,Yes,4,5,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0023,Drug_C,Yes,41,Other,Neurologist,7,Urban,Yes,27,57,No,Yes,4,5,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0023,Drug_D,No,41,Other,Neurologist,7,Urban,Yes,27,57,No,Yes,4,5,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0023,Drug_E,Yes,41,Other,Neurologist,7,Urban,Yes,27,57,No,Yes,4,5,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0023,Drug_F,No,41,Other,Neurologist,7,Urban,Yes,27,57,No,Yes,4,5,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0023,Drug_G,Yes,41,Other,Neurologist,7,Urban,Yes,27,57,No,Yes,4,5,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0023,Drug_H,No,41,Other,Neurologist,7,Urban,Yes,27,57,No,Yes,4,5,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0023,Drug_I,No,41,Other,Neurologist,7,Urban,Yes,27,57,No,Yes,4,5,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0023,Drug_J,Yes,41,Other,Neurologist,7,Urban,Yes,27,57,No,Yes,4,5,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0024,Drug_A,Yes,51,Other,Pediatrician,4,Urban,Yes,27,274,Yes,Yes,5,3,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0024,Drug_B,Yes,51,Other,Pediatrician,4,Urban,Yes,27,274,Yes,Yes,5,3,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0024,Drug_C,Yes,51,Other,Pediatrician,4,Urban,Yes,27,274,Yes,Yes,5,3,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0024,Drug_D,No,51,Other,Pediatrician,4,Urban,Yes,27,274,Yes,Yes,5,3,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0024,Drug_E,Yes,51,Other,Pediatrician,4,Urban,Yes,27,274,Yes,Yes,5,3,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0024,Drug_F,No,51,Other,Pediatrician,4,Urban,Yes,27,274,Yes,Yes,5,3,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0024,Drug_G,Yes,51,Other,Pediatrician,4,Urban,Yes,27,274,Yes,Yes,5,3,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0024,Drug_H,Yes,51,Other,Pediatrician,4,Urban,Yes,27,274,Yes,Yes,5,3,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0024,Drug_I,Yes,51,Other,Pediatrician,4,Urban,Yes,27,274,Yes,Yes,5,3,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0024,Drug_J,Yes,51,Other,Pediatrician,4,Urban,Yes,27,274,Yes,Yes,5,3,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0025,Drug_A,No,54,Male,Pediatrician,8,Rural,No,11,264,No,No,4,5,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0025,Drug_B,Yes,54,Male,Pediatrician,8,Rural,No,11,264,No,No,4,5,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0025,Drug_C,Yes,54,Male,Pediatrician,8,Rural,No,11,264,No,No,4,5,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0025,Drug_D,No,54,Male,Pediatrician,8,Rural,No,11,264,No,No,4,5,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0025,Drug_E,Yes,54,Male,Pediatrician,8,Rural,No,11,264,No,No,4,5,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0025,Drug_F,No,54,Male,Pediatrician,8,Rural,No,11,264,No,No,4,5,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0025,Drug_G,Yes,54,Male,Pediatrician,8,Rural,No,11,264,No,No,4,5,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0025,Drug_H,No,54,Male,Pediatrician,8,Rural,No,11,264,No,No,4,5,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0025,Drug_I,No,54,Male,Pediatrician,8,Rural,No,11,264,No,No,4,5,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0025,Drug_J,Yes,54,Male,Pediatrician,8,Rural,No,11,264,No,No,4,5,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0026,Drug_A,No,56,Other,Neurologist,20,Suburban,Yes,13,266,No,No,5,5,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0026,Drug_B,Yes,56,Other,Neurologist,20,Suburban,Yes,13,266,No,No,5,5,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0026,Drug_C,Yes,56,Other,Neurologist,20,Suburban,Yes,13,266,No,No,5,5,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0026,Drug_D,No,56,Other,Neurologist,20,Suburban,Yes,13,266,No,No,5,5,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0026,Drug_E,Yes,56,Other,Neurologist,20,Suburban,Yes,13,266,No,No,5,5,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0026,Drug_F,No,56,Other,Neurologist,20,Suburban,Yes,13,266,No,No,5,5,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0026,Drug_G,Yes,56,Other,Neurologist,20,Suburban,Yes,13,266,No,No,5,5,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0026,Drug_H,No,56,Other,Neurologist,20,Suburban,Yes,13,266,No,No,5,5,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0026,Drug_I,No,56,Other,Neurologist,20,Suburban,Yes,13,266,No,No,5,5,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0026,Drug_J,Yes,56,Other,Neurologist,20,Suburban,Yes,13,266,No,No,5,5,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0027,Drug_A,No,57,Other,Neurologist,29,Suburban,Yes,39,297,No,Yes,2,3,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0027,Drug_B,Yes,57,Other,Neurologist,29,Suburban,Yes,39,297,No,Yes,2,3,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0027,Drug_C,No,57,Other,Neurologist,29,Suburban,Yes,39,297,No,Yes,2,3,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0027,Drug_D,No,57,Other,Neurologist,29,Suburban,Yes,39,297,No,Yes,2,3,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0027,Drug_E,No,57,Other,Neurologist,29,Suburban,Yes,39,297,No,Yes,2,3,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0027,Drug_F,No,57,Other,Neurologist,29,Suburban,Yes,39,297,No,Yes,2,3,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0027,Drug_G,No,57,Other,Neurologist,29,Suburban,Yes,39,297,No,Yes,2,3,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0027,Drug_H,No,57,Other,Neurologist,29,Suburban,Yes,39,297,No,Yes,2,3,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0027,Drug_I,No,57,Other,Neurologist,29,Suburban,Yes,39,297,No,Yes,2,3,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
